problem_hash,model_name,shot_strategy,planning,procedural,score_creative_alignment,score_instructional_precision,score_emergence,score_structural_coherence,score_programmatic_validation,score_tree_edit_distance,score_jaccard_similarity,param_nesting_complexity,param_component_complexity,description_style,description_detail
3ef549374afe1952ebe68d19e35f3837d0f7fd27539b30c287af4ed84e83e659,gemma-3-4b-it,fewshot,1,0,3,2,4,3,Passed,,,,,technical,detailed
465299f61256d3912aad1a1f6497373a3684f9d39553de597ace19bb2b24f444,gemma-3-4b-it,fewshot,1,0,3,3,2,4,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gemma-3-4b-it,fewshot,1,0,2,2,2,2,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gemma-3-4b-it,fewshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
4bef1b5c99b194f6c7513aac385c65345544f2ca15e5aaa500efaedec589be21,gemma-3-4b-it,fewshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
4ce25a2f982ab9db2c3a45537eda7b33abf7d9fe21ea10185c57cabae3341fef,gemma-3-4b-it,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gemma-3-4b-it,fewshot,1,0,3,2,3,4,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gemma-3-4b-it,fewshot,1,0,1,1,1,5,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gemma-3-4b-it,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gemma-3-4b-it,fewshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
7725ca7d0f707d8ba98964ffde017246958cbe2ebad6fd6eaed305f6b3f31057,gemma-3-4b-it,fewshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gemma-3-4b-it,fewshot,1,0,3,2,2,5,Passed,,,,,technical,detailed
7f69dbc71665bda3b3d41c1d17bac1e251321b76723d1e7046e8d4e884377dd4,gemma-3-4b-it,fewshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gemma-3-4b-it,fewshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gemma-3-4b-it,fewshot,1,0,2,2,2,2,Passed,,,,,technical,detailed
8905776068e8fa396b98857509faab222fead6c78b2880c82d3ab6ff860526da,gemma-3-4b-it,fewshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
8c554a19a3f86f9050e4b9dcb2f9a7eaa6d17900e58284b475ab1111caf89f61,gemma-3-4b-it,fewshot,1,0,2,2,1,3,Passed,,,,,technical,detailed
902624ede91131d00395c40dca77d799cd15fd5c7ba379e37c01e84e45b44390,gemma-3-4b-it,fewshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gemma-3-4b-it,fewshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
9463606c7e9df86fb943391993acf8c4185d2561114d119daf40967854541f4f,gemma-3-4b-it,fewshot,1,0,3,2,3,2,Passed,,,,,technical,detailed
9aa12dcb7885abb961cecbc232567ac9bb3ab471e1ecbdab94359c1d44a26e1d,gemma-3-4b-it,fewshot,1,0,3,2,3,4,Passed,,,,,technical,detailed
a61ebe19d7352c86cc7658e4f276bd179887e5c8c5ac1a43b1832373b66fa310,gemma-3-4b-it,fewshot,1,0,2,2,1,4,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gemma-3-4b-it,fewshot,1,0,2,2,2,4,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gemma-3-4b-it,fewshot,1,0,4,3,3,3,Passed,,,,,technical,detailed
b1112b62f80b3a984b509edbe0cf431dcdc65aa4f712e50ec74edf3cb0dcac9a,gemma-3-4b-it,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gemma-3-4b-it,fewshot,1,0,2,2,1,5,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gemma-3-4b-it,fewshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gemma-3-4b-it,fewshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gemma-3-4b-it,fewshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
bf6484ce49080f794bea72f44303d48b19d28a758b0a93dfe53ebdea23ea6dc5,gemma-3-4b-it,fewshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gemma-3-4b-it,fewshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gemma-3-4b-it,fewshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gemma-3-4b-it,fewshot,1,0,2,2,2,2,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gemma-3-4b-it,fewshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
e02e1dadebd3091fab6750794b7a40e1b86a218ff65c7e8f28916319350bd476,gemma-3-4b-it,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
e170c88788c5b769f7add5690268280094b2a33178c830dd9baf4a984fe8a91d,gemma-3-4b-it,fewshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gemma-3-4b-it,fewshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gemma-3-4b-it,fewshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
eae94254c3d704810bd600e3f04a78f6844466f4a63e12b680ae564e57a813fe,gemma-3-4b-it,fewshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
ef1603639c446661003bc3779b8a74b72eaf71d1c95b22fb078609c271bafe12,gemma-3-4b-it,fewshot,1,0,2,2,1,5,Passed,,,,,technical,detailed
fdac6bf482e969d6fd7413923797320da40052d08b68dd2e35f37609eaea3bd7,gemma-3-4b-it,fewshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gemma-3-4b-it,oneshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gemma-3-4b-it,oneshot,0,0,4,3,3,4,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gemma-3-4b-it,oneshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
167b0ab8924861fc4277f3866c11b2c5d04e754f2457deae1c7944dbbc5e4faa,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gemma-3-4b-it,oneshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gemma-3-4b-it,oneshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gemma-3-4b-it,oneshot,0,0,3,2,2,5,Passed,,,,,technical,detailed
3ef549374afe1952ebe68d19e35f3837d0f7fd27539b30c287af4ed84e83e659,gemma-3-4b-it,oneshot,0,0,3,2,3,2,Passed,,,,,technical,detailed
465299f61256d3912aad1a1f6497373a3684f9d39553de597ace19bb2b24f444,gemma-3-4b-it,oneshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gemma-3-4b-it,oneshot,0,0,2,1,1,2,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gemma-3-4b-it,oneshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
4bef1b5c99b194f6c7513aac385c65345544f2ca15e5aaa500efaedec589be21,gemma-3-4b-it,oneshot,0,0,2,2,1,3,Passed,,,,,technical,detailed
4ce25a2f982ab9db2c3a45537eda7b33abf7d9fe21ea10185c57cabae3341fef,gemma-3-4b-it,oneshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gemma-3-4b-it,oneshot,0,0,2,1,1,2,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gemma-3-4b-it,oneshot,0,0,2,2,2,2,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gemma-3-4b-it,oneshot,0,0,3,2,2,2,Passed,,,,,technical,detailed
7725ca7d0f707d8ba98964ffde017246958cbe2ebad6fd6eaed305f6b3f31057,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gemma-3-4b-it,oneshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
7f69dbc71665bda3b3d41c1d17bac1e251321b76723d1e7046e8d4e884377dd4,gemma-3-4b-it,oneshot,0,0,3,2,2,5,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gemma-3-4b-it,oneshot,0,0,2,2,2,2,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gemma-3-4b-it,oneshot,0,0,2,1,1,2,Passed,,,,,technical,detailed
8905776068e8fa396b98857509faab222fead6c78b2880c82d3ab6ff860526da,gemma-3-4b-it,oneshot,0,0,4,2,4,3,Passed,,,,,technical,detailed
8c554a19a3f86f9050e4b9dcb2f9a7eaa6d17900e58284b475ab1111caf89f61,gemma-3-4b-it,oneshot,0,0,3,2,3,5,Passed,,,,,technical,detailed
902624ede91131d00395c40dca77d799cd15fd5c7ba379e37c01e84e45b44390,gemma-3-4b-it,oneshot,0,0,2,2,1,4,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gemma-3-4b-it,oneshot,0,0,2,2,2,2,Passed,,,,,technical,detailed
9463606c7e9df86fb943391993acf8c4185d2561114d119daf40967854541f4f,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
9aa12dcb7885abb961cecbc232567ac9bb3ab471e1ecbdab94359c1d44a26e1d,gemma-3-4b-it,oneshot,0,0,3,2,4,4,Passed,,,,,technical,detailed
a61ebe19d7352c86cc7658e4f276bd179887e5c8c5ac1a43b1832373b66fa310,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gemma-3-4b-it,oneshot,0,0,3,2,2,4,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gemma-3-4b-it,oneshot,0,0,4,3,3,3,Passed,,,,,technical,detailed
b1112b62f80b3a984b509edbe0cf431dcdc65aa4f712e50ec74edf3cb0dcac9a,gemma-3-4b-it,oneshot,0,0,3,3,3,3,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gemma-3-4b-it,oneshot,0,0,2,2,2,3,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gemma-3-4b-it,oneshot,0,0,2,2,2,2,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gemma-3-4b-it,oneshot,0,0,3,2,2,2,Passed,,,,,technical,detailed
bf6484ce49080f794bea72f44303d48b19d28a758b0a93dfe53ebdea23ea6dc5,gemma-3-4b-it,oneshot,0,0,4,3,3,4,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gemma-3-4b-it,oneshot,0,0,2,2,1,3,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gemma-3-4b-it,oneshot,0,0,3,2,2,2,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gemma-3-4b-it,oneshot,0,0,2,2,1,2,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gemma-3-4b-it,oneshot,0,0,3,2,2,2,Passed,,,,,technical,detailed
e02e1dadebd3091fab6750794b7a40e1b86a218ff65c7e8f28916319350bd476,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
e170c88788c5b769f7add5690268280094b2a33178c830dd9baf4a984fe8a91d,gemma-3-4b-it,oneshot,0,0,3,2,3,2,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gemma-3-4b-it,oneshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gemma-3-4b-it,oneshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
eae94254c3d704810bd600e3f04a78f6844466f4a63e12b680ae564e57a813fe,gemma-3-4b-it,oneshot,0,0,2,2,1,3,Passed,,,,,technical,detailed
ef1603639c446661003bc3779b8a74b72eaf71d1c95b22fb078609c271bafe12,gemma-3-4b-it,oneshot,0,0,2,2,1,5,Passed,,,,,technical,detailed
fdac6bf482e969d6fd7413923797320da40052d08b68dd2e35f37609eaea3bd7,gemma-3-4b-it,oneshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gemma-3-4b-it,oneshot,1,0,4,3,3,4,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gemma-3-4b-it,oneshot,1,0,2,2,2,2,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
167b0ab8924861fc4277f3866c11b2c5d04e754f2457deae1c7944dbbc5e4faa,gemma-3-4b-it,oneshot,1,0,2,1,1,2,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gemma-3-4b-it,oneshot,1,0,3,3,2,3,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gemma-3-4b-it,oneshot,1,0,3,2,4,3,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gemma-3-4b-it,oneshot,1,0,3,3,2,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
3ef549374afe1952ebe68d19e35f3837d0f7fd27539b30c287af4ed84e83e659,gemma-3-4b-it,oneshot,1,0,3,3,4,3,Passed,,,,,technical,detailed
465299f61256d3912aad1a1f6497373a3684f9d39553de597ace19bb2b24f444,gemma-3-4b-it,oneshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gemma-3-4b-it,oneshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gemma-3-4b-it,oneshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
4bef1b5c99b194f6c7513aac385c65345544f2ca15e5aaa500efaedec589be21,gemma-3-4b-it,oneshot,1,0,2,2,2,2,Passed,,,,,technical,detailed
4ce25a2f982ab9db2c3a45537eda7b33abf7d9fe21ea10185c57cabae3341fef,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gemma-3-4b-it,oneshot,1,0,2,1,1,3,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gemma-3-4b-it,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gemma-3-4b-it,oneshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
7725ca7d0f707d8ba98964ffde017246958cbe2ebad6fd6eaed305f6b3f31057,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
7f69dbc71665bda3b3d41c1d17bac1e251321b76723d1e7046e8d4e884377dd4,gemma-3-4b-it,oneshot,1,0,2,2,3,2,Passed,,,,,technical,detailed
7fd035250187f4d1f948f38c672a516555e8e0dc3298421b3d0cf87ae0ffa66c,gemma-3-4b-it,oneshot,1,0,2,2,1,3,Passed,,,,,technical,detailed
817d0cc0f77e94467dbe2591923aa3121282c1e8129e88102cf093c17edf274a,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
8905776068e8fa396b98857509faab222fead6c78b2880c82d3ab6ff860526da,gemma-3-4b-it,oneshot,1,0,4,2,4,2,Passed,,,,,technical,detailed
8c554a19a3f86f9050e4b9dcb2f9a7eaa6d17900e58284b475ab1111caf89f61,gemma-3-4b-it,oneshot,1,0,2,2,1,3,Passed,,,,,technical,detailed
902624ede91131d00395c40dca77d799cd15fd5c7ba379e37c01e84e45b44390,gemma-3-4b-it,oneshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
92eb092ae393de07de6ef4a14399c27cd56e56729b73ec75b837e252f799e652,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
9463606c7e9df86fb943391993acf8c4185d2561114d119daf40967854541f4f,gemma-3-4b-it,oneshot,1,0,3,3,3,4,Passed,,,,,technical,detailed
9aa12dcb7885abb961cecbc232567ac9bb3ab471e1ecbdab94359c1d44a26e1d,gemma-3-4b-it,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
a61ebe19d7352c86cc7658e4f276bd179887e5c8c5ac1a43b1832373b66fa310,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
a90376bd581dfbb2dd7d602b3bb5eafe059a0006f405b4828b9180abeac8b444,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
af34821c5faa1d15d9af23fea667f1072a456690d8279c2539425637d2e7c0f5,gemma-3-4b-it,oneshot,1,0,4,3,3,3,Passed,,,,,technical,detailed
b1112b62f80b3a984b509edbe0cf431dcdc65aa4f712e50ec74edf3cb0dcac9a,gemma-3-4b-it,oneshot,1,0,3,3,3,5,Passed,,,,,technical,detailed
b6f0cdec2d7012cad614b20c2f73cacbbd54c65ab647c7c78e1a5645d8f0536e,gemma-3-4b-it,oneshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
b7b70d14e802a00de765c350fac905603d57482cff725b4ed8ba86668c894f97,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
b82f18a0d3d439482c0d767c660c4d93735ca81648ae46addc8f58d36ffbef79,gemma-3-4b-it,oneshot,1,0,3,2,3,3,Passed,,,,,technical,detailed
bc8e56487f7502de20e30a3e2d6eec7db0d7e9f69d65507d488a545b8b78e9b0,gemma-3-4b-it,oneshot,1,0,3,2,1,4,Passed,,,,,technical,detailed
bf6484ce49080f794bea72f44303d48b19d28a758b0a93dfe53ebdea23ea6dc5,gemma-3-4b-it,oneshot,1,0,4,3,2,4,Passed,,,,,technical,detailed
c11d5d81acc50562d0afd34a04c5915fbcad45444bd5832fac449b7a031d04e3,gemma-3-4b-it,oneshot,1,0,3,3,2,4,Passed,,,,,technical,detailed
c658e96e1c8a93bc2e06a08c36e1c40a0d5193da15025deeb68403cedfbb21af,gemma-3-4b-it,oneshot,1,0,3,2,2,2,Passed,,,,,technical,detailed
cfa0a3d9f4db62cc918931912a68e7886cc22d1c90da6a3a50f5cc9bf4e0795e,gemma-3-4b-it,oneshot,1,0,2,2,2,2,Passed,,,,,technical,detailed
d7b75d7981aeadaa5039563cd61e4b7839f99c42d33a451d506757469fb356e5,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
e02e1dadebd3091fab6750794b7a40e1b86a218ff65c7e8f28916319350bd476,gemma-3-4b-it,oneshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
e170c88788c5b769f7add5690268280094b2a33178c830dd9baf4a984fe8a91d,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
e1d557cf94e57ed6d18251f6d3b8b4a09e65bf0cffe0c576d775865ca2d1f48c,gemma-3-4b-it,oneshot,1,0,2,2,2,3,Passed,,,,,technical,detailed
e3c76852a4cb3c0dd61511bffeba0b1a753f96ca2821e39216463279e76d1378,gemma-3-4b-it,oneshot,1,0,3,2,2,3,Passed,,,,,technical,detailed
eae94254c3d704810bd600e3f04a78f6844466f4a63e12b680ae564e57a813fe,gemma-3-4b-it,oneshot,1,0,2,2,1,5,Passed,,,,,technical,detailed
ef1603639c446661003bc3779b8a74b72eaf71d1c95b22fb078609c271bafe12,gemma-3-4b-it,oneshot,1,0,2,2,2,2,Passed,,,,,technical,detailed
fdac6bf482e969d6fd7413923797320da40052d08b68dd2e35f37609eaea3bd7,gemma-3-4b-it,oneshot,1,0,3,2,2,4,Passed,,,,,technical,detailed
0911780c0133cc740439c9df73a25654d7781ac3cd6d14cb5bea3c9b454459d9,gemma-3-4b-it,zeroshot,0,0,3,2,2,4,Passed,,,,,technical,detailed
0c701d781b696e60b541dc6dcfe14c4dda54f340941e02dbd7143eaa4761ded2,gemma-3-4b-it,zeroshot,0,0,3,2,3,3,Passed,,,,,technical,detailed
12919ce1ab7a8337bc31cd994df9e2da9c841ceb8fabb171c86ac43fafd123f9,gemma-3-4b-it,zeroshot,0,0,3,2,2,2,Passed,,,,,technical,detailed
167b0ab8924861fc4277f3866c11b2c5d04e754f2457deae1c7944dbbc5e4faa,gemma-3-4b-it,zeroshot,0,0,3,3,2,4,Passed,,,,,technical,detailed
1ed6e46b1c976fd078af78bda9770f449eb14a7ab06c4171f0dca9e47e172631,gemma-3-4b-it,zeroshot,0,0,2,2,1,3,Passed,,,,,technical,detailed
20aa98187d925c4faa5cae18f50324bddbc9cba80da390d04ffffbf6c7dd1feb,gemma-3-4b-it,zeroshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
2f160a081015e95324a93c186109ca216c0100f4811fec41b999a75a34f3df19,gemma-3-4b-it,zeroshot,0,0,3,2,3,5,Passed,,,,,technical,detailed
2fd5d923895051641160ec80b0e9d060c4236a812639611cb603a950c71517ef,gemma-3-4b-it,zeroshot,0,0,3,3,3,5,Passed,,,,,technical,detailed
393d1e0b07eec876de0f7946df261f85c190e130976972e67a2dc708ffd822dc,gemma-3-4b-it,zeroshot,0,0,2,1,1,4,Passed,,,,,technical,detailed
3ef549374afe1952ebe68d19e35f3837d0f7fd27539b30c287af4ed84e83e659,gemma-3-4b-it,zeroshot,0,0,3,3,3,3,Passed,,,,,technical,detailed
465299f61256d3912aad1a1f6497373a3684f9d39553de597ace19bb2b24f444,gemma-3-4b-it,zeroshot,0,0,2,2,1,3,Passed,,,,,technical,detailed
48ad4945789b518d4d8584a01c5d099a8d5729f6cf47a36a4ae9c6f12dd3d22c,gemma-3-4b-it,zeroshot,0,0,2,2,1,3,Passed,,,,,technical,detailed
49578e41df613a8f9c1a0097111337c83cf7b063aff627695d8b1993913dfd6e,gemma-3-4b-it,zeroshot,0,0,3,3,3,4,Passed,,,,,technical,detailed
4bef1b5c99b194f6c7513aac385c65345544f2ca15e5aaa500efaedec589be21,gemma-3-4b-it,zeroshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
4ce25a2f982ab9db2c3a45537eda7b33abf7d9fe21ea10185c57cabae3341fef,gemma-3-4b-it,zeroshot,0,0,4,4,3,5,Passed,,,,,technical,detailed
4d89f686656e84769508b3ec1dfb744a1e4155f969d0a0e266246e672cec370c,gemma-3-4b-it,zeroshot,0,0,2,2,1,3,Passed,,,,,technical,detailed
52159241761263280c67630498bbfac39c7f593994c889449338001dbd176b21,gemma-3-4b-it,zeroshot,0,0,1,1,1,2,Passed,,,,,technical,detailed
5a66d1326d29a947048769a7a0ebd5b43be3d2384d2e1ff177234c8846ab1f3a,gemma-3-4b-it,zeroshot,0,0,3,3,2,4,Passed,,,,,technical,detailed
5b759614dfa5c67aa3a547a03b5143ee837dd8cf6839349cf4da48c5770ed7f6,gemma-3-4b-it,zeroshot,0,0,3,3,2,3,Passed,,,,,technical,detailed
7725ca7d0f707d8ba98964ffde017246958cbe2ebad6fd6eaed305f6b3f31057,gemma-3-4b-it,zeroshot,0,0,3,3,2,5,Passed,,,,,technical,detailed
7a7bb4d19ccaf0f26b5e816f22a547ba38ef0b1826dd15a36242a4f8b3f28e8b,gemma-3-4b-it,zeroshot,0,0,3,2,2,3,Passed,,,,,technical,detailed
